# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 9K of event 'cycles:P'
# Event count (approx.): 1317729589
#
# Overhead  Command          Shared Object                     Symbol                                                                                                                                                                                                                                                                                                                           
# ........  ...............  ................................  .................................................................................................................................................................................................................................................................................................................................
#
     0.02%  tracker-miner-f  [kernel.kallsyms]                 [k] __handle_mm_fault
     0.02%  usb-storage      [kernel.kallsyms]                 [k] update_curr
     0.02%  swapper          [kernel.kallsyms]                 [k] select_task_rq_fair
     0.02%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] 0x000000000022cd4d
     0.02%  tracker-extract  [kernel.kallsyms]                 [k] vsnprintf
     0.02%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fe5c
     0.02%  gnome-terminal-  libcairo.so.2.11800.0             [.] 0x00000000000289f0
     0.02%  InputThread      libinput.so.10.13.0               [.] 0x0000000000015746
     0.02%  swapper          [kernel.kallsyms]                 [k] azx_interrupt
     0.02%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005504bf
     0.02%  tracker-extract  [kernel.kallsyms]                 [k] __secure_computing
     0.02%  kworker/u32:4-e  [kernel.kallsyms]                 [k] intel_dmc_has_payload
     0.02%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000555780
     0.02%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] g_source_ref
     0.02%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fd06
     0.02%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] 0x000000000020296b
     0.02%  Xorg             [kernel.kallsyms]                 [k] __switch_to
     0.02%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] 0x00000000000bae71
     0.02%  gdbus            [kernel.kallsyms]                 [k] do_syscall_64
     0.02%  gnome-shell      [kernel.kallsyms]                 [k] update_load_avg
     0.02%  gnome-shell      libst-14.so                       [.] clutter_paint_volume_set_height@plt
     0.02%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] gtk_event_controller_handle_event
     0.02%  systemd-oomd     [kernel.kallsyms]                 [k] migrate_enable
     0.02%  systemd-oomd     libsystemd-shared-255.so          [.] path_compare
     0.02%  swapper          [kernel.kallsyms]                 [k] pick_next_task_dl
     0.02%  gnome-terminal-  libgdk-3.so.0.2409.32             [.] 0x0000000000047628
     0.02%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] g_list_free_1@plt
     0.02%  gnome-terminal-  libX11.so.6.4.0                   [.] 0x00000000000277b8
     0.02%  Xorg             libc.so.6                         [.] __GI___pthread_disable_asynccancel
     0.02%  gnome-shell      [kernel.kallsyms]                 [k] unix_stream_sendmsg
     0.02%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] 0x00000000000345f7
     0.02%  Xorg             iris_dri.so                       [.] 0x0000000001005820
     0.02%  gnome-shell      libmozjs-115.so.115.10.0          [.] JS::Zone::forceDiscardJitCode(JS::GCContext*, JS::Zone::DiscardOptions const&)
     0.02%  tracker-extract  libgio-2.0.so.0.8000.0            [.] g_vfs_get_file_for_path
     0.02%  gnome-terminal-  libcairo.so.2.11800.0             [.] cairo_restore
     0.02%  gnome-terminal-  [kernel.kallsyms]                 [k] update_cfs_group
     0.02%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] __memset_chk@plt
     0.02%  Xorg             [kernel.kallsyms]                 [k] skl_plane_check
     0.02%  swapper          [kernel.kallsyms]                 [k] irq_work_run_list
     0.02%  gnome-shell      libglib-2.0.so.0.8000.0           [.] g_log_structured_array
     0.02%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fce9
     0.02%  gnome-terminal-  libdbus-1.so.3.32.4               [.] _dbus_message_loader_queue_messages
     0.02%  gnome-terminal-  libgdk-3.so.0.2409.32             [.] gdk_window_get_origin
     0.02%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000002db865
     0.01%  gnome-shell      libgjs.so.0.0.0                   [.] 0x00000000000661d8
     0.01%  Xorg             libc.so.6                         [.] pthread_mutex_lock@@GLIBC_2.2.5
     0.01%  gnome-terminal-  libgdk-3.so.0.2409.32             [.] 0x00000000000310c0
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000259570
     0.01%  gnome-terminal-  libatspi.so.0.0.1                 [.] 0x0000000000013674
     0.01%  gnome-shell      libmutter-cogl-14.so.0.0.0        [.] 0x0000000000048a96
     0.01%  gnome-shell      libmutter-clutter-14.so.0.0.0     [.] clutter_actor_paint
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000555710
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] llist_add_batch
     0.01%  Xorg             [kernel.kallsyms]                 [k] __smp_call_single_queue
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055c61d
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000023aff9
     0.01%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] 0x000000000005bb8e
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000bf1140
     0.01%  kworker/13:2-ev  [kernel.kallsyms]                 [k] get_recent_times
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055ffa6
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055ce16
     0.01%  Xorg             [kernel.kallsyms]                 [k] cpuacct_charge
     0.01%  swapper          [kernel.kallsyms]                 [k] _raw_spin_rq_lock_irqsave
     0.01%  swapper          [kernel.kallsyms]                 [k] invoke_rcu_core
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000025950f
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000025953f
     0.01%  systemd          [kernel.kallsyms]                 [k] kmem_cache_alloc
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055574b
     0.01%  ksoftirqd/5      [kernel.kallsyms]                 [k] kmem_cache_free
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000058284f
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] native_flush_tlb_one_user
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] apparmor_file_alloc_security
     0.01%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] 0x0000000000034580
     0.01%  InputThread      Xorg                              [.] pthread_mutex_unlock@plt
     0.01%  InputThread      [kernel.kallsyms]                 [k] copy_page_from_iter
     0.01%  gdbus            [kernel.kallsyms]                 [k] mas_walk
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] __ptep_modify_prot_start
     0.01%  tracker-extract  libc.so.6                         [.] malloc_consolidate
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005bd20
     0.01%  tracker-extract  libgio-2.0.so.0.8000.0            [.] 0x000000000008b270
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] xas_start
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] __seccomp_filter
     0.01%  swapper          [kernel.kallsyms]                 [k] qi_submit_sync
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] mab_mas_cp
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] _find_next_bit
     0.01%  Xorg             [kernel.kallsyms]                 [k] __rcu_read_unlock
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] bpf_convert_filter
     0.01%  kworker/11:1-mm  [kernel.kallsyms]                 [k] _find_next_bit
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] seq_buf_printf
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] memcpy_orig
     0.01%  gnome-terminal-  libgdk-3.so.0.2409.32             [.] g_object_ref@plt
     0.01%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] gtk_container_propagate_draw
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000b0b3ba
     0.01%  gnome-terminal-  libvte-2.91.so.0.7600.0           [.] 0x000000000005997e
     0.01%  gnome-terminal-  libxcb.so.1.1.0                   [.] 0x000000000000cf80
     0.01%  gnome-shell      libgobject-2.0.so.0.8000.0        [.] 0x000000000001fe1b
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000b8ec6c
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] aa_unix_msg_perm
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] vma_interval_tree_insert
     0.01%  tracker-extract  libseccomp.so.2.5.5               [.] 0x000000000000a919
     0.01%  Xorg             Xorg                              [.] ResourceClientBits
     0.01%  Xorg             iris_dri.so                       [.] 0x000000000016f12e
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000689eb0
     0.01%  Xorg             libglapi.so.0.0.0                 [.] 0x000000000000ece4
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] mas_topiary_replace
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] landlock_unmask_layers
     0.01%  pool-tracker-mi  [kernel.kallsyms]                 [k] _compound_head
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] perf_event_mmap_event
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000145944
     0.01%  tracker-extract  libseccomp.so.2.5.5               [.] 0x000000000000b1f0
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] __raw_spin_lock_irqsave
     0.01%  gnome-shell      libc.so.6                         [.] __strcmp_avx2
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] unlink_anon_vmas
     0.01%  Xorg             iris_dri.so                       [.] 0x000000000068a8d1
     0.01%  gmain            [kernel.kallsyms]                 [k] __slab_free
     0.01%  gnome-shell      iris_dri.so                       [.] 0x0000000001005deb
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] schedule
     0.01%  gnome-shell      libgjs.so.0.0.0                   [.] 0x00000000000bc120
     0.01%  pool-tracker-mi  libglib-2.0.so.0.8000.0           [.] 0x0000000000048bee
     0.01%  gnome-shell      libmutter-14.so.0.0.0             [.] clutter_input_pointer_a11y_update@plt
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] mas_leaf_max_gap
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] mas_walk
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] mas_wr_node_store
     0.01%  gnome-shell      libgobject-2.0.so.0.8000.0        [.] g_object_ref
     0.01%  tracker-extract  libseccomp.so.2.5.5               [.] 0x0000000000008ccb
     0.01%  gnome-shell      libpango-1.0.so.0.5200.1          [.] pango_glyph_string_free
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] mtree_load
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] add_input_randomness
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] mas_preallocate
     0.01%  gnome-shell      libxcb.so.1.1.0                   [.] 0x000000000000cd63
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] schedule_debug.isra.0
     0.01%  tracker-extract  libseccomp.so.2.5.5               [.] 0x0000000000008ce2
     0.01%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] 0x000000000003490d
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] __schedule
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] strscpy
     0.01%  gmain            [kernel.kallsyms]                 [k] slab_update_freelist.isra.0
     0.01%  nautilus         libglib-2.0.so.0.8000.0           [.] g_ptr_array_add
     0.01%  swapper          [kernel.kallsyms]                 [k] intel_pmu_disable_all
     0.01%  gnome-shell      libmutter-cogl-14.so.0.0.0        [.] 0x0000000000040994
     0.01%  tracker-extract  libc.so.6                         [.] __cxa_atexit
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] vma_alloc_folio
     0.01%  InputThread      Xorg                              [.] xf86PostMotionEventM
     0.01%  InputThread      Xorg                              [.] 0x000000000015aa2c
     0.01%  gjs              libmozjs-115.so.115.10.0          [.] 0x0000000000551199
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005b98c
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] syscall_exit_to_user_mode
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] fput
     0.01%  gjs              libmozjs-115.so.115.10.0          [.] 0x000000000055d7dd
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] strchr
     0.01%  swapper          [kernel.kallsyms]                 [k] restore_regs_and_return_to_kernel
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] __raw_read_lock_irqsave
     0.01%  tracker-extract  ld-linux-x86-64.so.2              [.] rtld_mutex_dummy
     0.01%  gnome-terminal-  libxcb.so.1.1.0                   [.] 0x000000000000cc4f
     0.01%  gjs              libmozjs-115.so.115.10.0          [.] 0x0000000000558dca
     0.01%  pool-tracker-mi  [kernel.kallsyms]                 [k] do_user_addr_fault
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] vma_merge
     0.01%  tracker-extract  libc.so.6                         [.] getenv
     0.01%  Xorg             [kernel.kallsyms]                 [k] try_to_wake_up
     0.01%  gnome-shell      libmutter-cogl-14.so.0.0.0        [.] 0x0000000000040b50
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] ksys_read
     0.01%  kworker/u32:2-e  [kernel.kallsyms]                 [k] cgroup_rstat_flush_locked
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] __memcg_kmem_charge_page
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] folio_add_file_rmap_ptes
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] count_memcg_events.constprop.0
     0.01%  tracker-miner-f  [unknown]                         [.] 0000000000000000
     0.01%  gjs              libmozjs-115.so.115.10.0          [.] 0x000000000055ce78
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] __raw_read_lock_irqsave
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] g_list_copy
     0.01%  gnome-shell      libmutter-cogl-14.so.0.0.0        [.] mtk_region_ref@plt
     0.01%  Xorg             [kernel.kallsyms]                 [k] native_queued_spin_lock_slowpath
     0.01%  tracker-extract  libgobject-2.0.so.0.8000.0        [.] 0x0000000000037c02
     0.01%  gnome-terminal-  libxcb.so.1.1.0                   [.] 0x000000000000b807
     0.01%  InputThread      Xorg                              [.] 0x00000000001e28d4
     0.01%  InputThread      [kernel.kallsyms]                 [k] __wake_up_common
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] exc_page_fault
     0.01%  gnome-shell      iris_dri.so                       [.] 0x000000000149edba
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] lru_add_fn
     0.01%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] 0x0000000000044944
